trade_id,year,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_Metals,materials_Minerals,materials_Fossil,materials_Other_Materials,materials_intensity
12614,2019,IN,IN,WASTE,SECO9,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6990,2019,IN,IN,MEAT1,PAPER,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2154,2019,IN,IN,COKE1,RETA1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9521,2019,IN,IN,PRIVA,ELEC6,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9319,2019,IN,IN,PREC1,RESEA,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7956,2019,IN,IN,NFERT,SECO9,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3338,2019,IN,IN,ELEC1,LEADZ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5618,2019,IN,IN,GASWO,WHOLE,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8199,2019,IN,IN,NONSP,BLAST,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3941,2019,IN,IN,ELEC6,CEREA,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,2019,IN,IN,ALUM1,LUBRI,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2656,2019,IN,IN,COPP1,FORES,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12389,2019,IN,IN,VEGE1,REFIN,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,2019,IN,IN,BIODI,HEAVY,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6412,2019,IN,IN,LEAD1,ELEC1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12691,2019,IN,IN,WEARI,KEROS,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7253,2019,IN,IN,MEATP,WOODW,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5045,2019,IN,IN,FOOD5,VEGET,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6427,2019,IN,IN,LEAD1,HOTEL,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9828,2019,IN,IN,PULP5,WASTE,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9211,2019,IN,IN,POULT,FOOD5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11055,2019,IN,IN,SALEM,BIOG1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2739,2019,IN,IN,CROPS,BLAST,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7227,2019,IN,IN,MEATP,MEATP,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3421,2019,IN,IN,ELEC2,BIOGA,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9478,2019,IN,IN,PRIVA,93197,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360,2019,IN,IN,BRICK,PREC1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6775,2019,IN,IN,LUBRI,COPP1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6675,2019,IN,IN,LIQUE,ELEC2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7170,2019,IN,IN,MEATC,NAPHT,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,2019,IN,IN,AVIAT,MACHI,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7329,2019,IN,IN,MEDIC,WEARI,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7468,2019,IN,IN,MOTO1,BIODI,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,2019,IN,IN,ALUM1,SUGA1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427,2019,IN,IN,OILSE,WASTE,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3577,2019,IN,IN,ELEC3,ELEC1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1561,2019,IN,IN,CATTL,NONSP,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2277,2019,IN,IN,COLLE,CATTL,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11354,2019,IN,IN,SECO9,PFERT,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5011,2019,IN,IN,FOOD5,NONME,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7984,2019,IN,IN,NONF1,CONST,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8278,2019,IN,IN,OFFIC,ELEC2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9057,2019,IN,IN,PLAST,WHOLE,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11405,2019,IN,IN,STONE,MEDIC,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12838,2019,IN,IN,WHEAT,WOODW,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13154,2019,IN,IN,WOOLS,REFIN,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2897,2019,IN,IN,DAIRY,HEAVY,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5807,2019,IN,IN,HEALT,PLANT,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4824,2019,IN,IN,FOOD3,BKBPE,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12780,2019,IN,IN,WHEAT,ELEC6,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3018,2019,IN,IN,DIST1,PFERT,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1693,2019,IN,IN,CERAM,LEAD1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2265,2019,IN,IN,COLLE,AVIAT,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2884,2019,IN,IN,DAIRY,ELEC2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12806,2019,IN,IN,WHEAT,MOTOR,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2111,2019,IN,IN,COKE1,LANDT,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11456,2019,IN,IN,SUGA1,CROPS,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5939,2019,IN,IN,HOTEL,PETRO,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9010,2019,IN,IN,PLAST,LIQUI,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5276,2019,IN,IN,FURNI,BLAST,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3087,2019,IN,IN,DISTR,DAIRY,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11539,2019,IN,IN,SUGAR,COKIN,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8731,2019,IN,IN,PFERT,ELEC6,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11206,2019,IN,IN,SANDC,ELECT,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12586,2019,IN,IN,WASTE,PARAF,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7825,2019,IN,IN,NATUR,ELEC1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9773,2019,IN,IN,PULP5,FOOD3,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839,2019,IN,IN,CHARC,MOTO1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5013,2019,IN,IN,FOOD5,OFFIC,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4055,2019,IN,IN,ELEC7,CRUDE,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053,2019,IN,IN,CHEMI,TRAN1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10132,2019,IN,IN,RAWMI,MEAT4,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7656,2019,IN,IN,MOTOR,NATU1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5250,2019,IN,IN,FOUND,SECO9,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2871,2019,IN,IN,DAIRY,CATTL,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4725,2019,IN,IN,FISH5,WHEAT,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9322,2019,IN,IN,PREC1,SUGA1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10142,2019,IN,IN,RAWMI,NONME,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
935,2019,IN,IN,BIOG1,ELEC8,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11371,2019,IN,IN,SECO9,WOODW,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10244,2019,IN,IN,REALE,MEATC,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8959,2019,IN,IN,PLANT,WASTE,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10105,2019,IN,IN,RAWMI,CRUDE,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4976,2019,IN,IN,FOOD5,ELEC2,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5779,2019,IN,IN,HEALT,LUBRI,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10275,2019,IN,IN,REALE,RAWMI,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6550,2019,IN,IN,LEATH,KERO1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4770,2019,IN,IN,FISHF,MEAT4,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8357,2019,IN,IN,OILSE,BITU1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12215,2019,IN,IN,TRANS,BIOGA,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3038,2019,IN,IN,DIST1,STONE,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4355,2019,IN,IN,ELECT,PULP5,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1808,2019,IN,IN,CEREA,WASTE,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8057,2019,IN,IN,NONFE,CHEM1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,2019,IN,IN,CATTL,CEMEN,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11390,2019,IN,IN,STONE,ELEC5,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,2019,IN,IN,BRICK,WOODW,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3810,2019,IN,IN,ELEC5,BIOGA,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9341,2019,IN,IN,PRECI,PUBLI,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8372,2019,IN,IN,OILSE,ELEC7,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12724,2019,IN,IN,WEARI,PLANT,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12213,2019,IN,IN,TRANS,BEVER,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5115,2019,IN,IN,FORES,NATUR,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3734,2019,IN,IN,ELEC4,LIQUI,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8273,2019,IN,IN,OFFIC,CROPS,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7028,2019,IN,IN,MEAT4,GASDI,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6008,2019,IN,IN,INLAN,WASTE,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5933,2019,IN,IN,HOTEL,NONSP,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3671,2019,IN,IN,ELEC4,ADDIT,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100,2019,IN,IN,ELEC7,PLANT,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9064,2019,IN,IN,POSTT,AVIAT,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,2019,IN,IN,BIOGA,NONF1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5078,2019,IN,IN,FORES,ELEC1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10848,2019,IN,IN,RETAI,LIGNI,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6701,2019,IN,IN,LIQUE,LIQUE,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10466,2019,IN,IN,REFIN,CONST,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4547,2019,IN,IN,FINAN,ELEC6,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6648,2019,IN,IN,LIGNI,WOODW,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4436,2019,IN,IN,FABRI,IRONO,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,2019,IN,IN,ALUMI,NONF1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8179,2019,IN,IN,NONME,REFIN,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1674,2019,IN,IN,CERAM,CHARC,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11478,2019,IN,IN,SUGA1,MEAT1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3963,2019,IN,IN,ELEC6,FORES,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11454,2019,IN,IN,SUGA1,CONST,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4006,2019,IN,IN,ELEC6,PUBLI,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6989,2019,IN,IN,MEAT1,PADDY,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4965,2019,IN,IN,FOOD5,CEREA,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2019,IN,IN,93197,COKEO,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5576,2019,IN,IN,GASWO,MEMBE,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3706,2019,IN,IN,ELEC4,ELEC1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4053,2019,IN,IN,ELEC7,COPP1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,2019,IN,IN,AVIAT,KERO1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12470,2019,IN,IN,VEGET,PREC1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568,2019,IN,IN,CATTL,POULT,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3949,2019,IN,IN,ELEC6,CROPS,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,2019,IN,IN,CHEMI,FURNI,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13110,2019,IN,IN,WOOLS,ELEC2,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,2019,IN,IN,BITUM,INSUR,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8499,2019,IN,IN,PAPER,BIOG1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11590,2019,IN,IN,SUGAR,PETRO,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10506,2019,IN,IN,RENTI,BITUM,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1820,2019,IN,IN,CHARC,CERAM,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7159,2019,IN,IN,MEATC,LIQUE,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9208,2019,IN,IN,POULT,FISH5,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4933,2019,IN,IN,FOOD3,SECO9,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4608,2019,IN,IN,FINAN,PRECI,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8771,2019,IN,IN,PFERT,PROCE,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8697,2019,IN,IN,PETRO,PAPER,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9757,2019,IN,IN,PULP5,CHARC,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,2019,IN,IN,ALUMI,COPP1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10320,2019,IN,IN,RECRE,CEMEN,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7570,2019,IN,IN,MOTO1,TRAN2,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1549,2019,IN,IN,CATTL,MEAT1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8988,2019,IN,IN,PLAST,ELEC1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2450,2019,IN,IN,COMPU,NONF1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5103,2019,IN,IN,FORES,LUBRI,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6431,2019,IN,IN,LEAD1,LEATH,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3061,2019,IN,IN,DISTR,BIODI,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,2019,IN,IN,AUXIL,SECO9,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,2019,IN,IN,BITU1,BKBPE,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6425,2019,IN,IN,LEAD1,HEALT,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,2019,IN,IN,ALUMI,PFERT,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7710,2019,IN,IN,NAPHT,CERAM,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4020,2019,IN,IN,ELEC6,SALEM,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3934,2019,IN,IN,ELEC6,BITU1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9673,2019,IN,IN,PROCE,RESEA,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2413,2019,IN,IN,COMPU,CERAM,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4904,2019,IN,IN,FOOD3,PARAF,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6961,2019,IN,IN,MEAT1,BEVER,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8147,2019,IN,IN,NONME,LUBRI,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5573,2019,IN,IN,GASWO,MEAT4,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3373,2019,IN,IN,ELEC1,PRECI,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11974,2019,IN,IN,TRAN1,ELEC2,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7272,2019,IN,IN,MEDIC,ELEC1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8288,2019,IN,IN,OFFIC,FOOD5,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4001,2019,IN,IN,ELEC6,PLAST,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10903,2019,IN,IN,RETAI,SUGA1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11487,2019,IN,IN,SUGA1,NONME,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,2019,IN,IN,COKIN,KEROS,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10261,2019,IN,IN,REALE,PARAF,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6941,2019,IN,IN,MACHI,SUGA1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9747,2019,IN,IN,PULP5,BEVER,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3194,2019,IN,IN,EDUCA,BASIC,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8174,2019,IN,IN,NONME,PULP5,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11585,2019,IN,IN,SUGAR,NONSP,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773,2019,IN,IN,CEREA,MEATC,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8209,2019,IN,IN,NONSP,ELEC4,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7750,2019,IN,IN,NAPHT,NONF1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,2019,IN,IN,BIODI,KERO1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2442,2019,IN,IN,COMPU,LEATH,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3937,2019,IN,IN,ELEC6,BRICK,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6641,2019,IN,IN,LIGNI,PULP5,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11320,2019,IN,IN,SECO9,CERAM,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1604,2019,IN,IN,CEMEN,CRUDE,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11321,2019,IN,IN,SECO9,CHEM1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6737,2019,IN,IN,LIQUE,TRANS,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6420,2019,IN,IN,LEAD1,FORES,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9806,2019,IN,IN,PULP5,PFERT,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4067,2019,IN,IN,ELEC7,FOUND,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5462,2019,IN,IN,GASDI,MEAT1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11602,2019,IN,IN,SUGAR,REALE,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12380,2019,IN,IN,VEGE1,PREC1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8925,2019,IN,IN,PLANT,MEATP,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12434,2019,IN,IN,VEGET,FOOD3,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2071,2019,IN,IN,COKE1,BUSIN,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7098,2019,IN,IN,MEATA,LEATH,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10940,2019,IN,IN,RUBBE,CHEMI,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2812,2019,IN,IN,CROPS,RADIO,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11518,2019,IN,IN,SUGA1,WOODW,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6661,2019,IN,IN,LIQUE,CEMEN,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2140,2019,IN,IN,COKE1,PLAST,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6520,2019,IN,IN,LEATH,BITU1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6400,2019,IN,IN,LEAD1,BRICK,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8040,2019,IN,IN,NONF1,RESEA,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5581,2019,IN,IN,GASWO,NONF1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4238,2019,IN,IN,ELEC8,RETAI,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10169,2019,IN,IN,RAWMI,WOODW,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,2019,IN,IN,BEVER,WOODW,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780,2019,IN,IN,CEREA,NONME,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3498,2019,IN,IN,ELEC2,PARAF,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
